id,fullname,birth_date,death_date,img,mandates,source,name,party,area,term
107486,José Carlos Leão de Araújo,1944-12-21,1944-12-21,http://www.camara.gov.br/internet/deputado/bandep/74140.jpg,"Deputado Federal, 2003-2007, BA, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, BA, PL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, BA, PDT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107486&tipo=0,JOSÉ CARLOS ARAÚJO,PR,BA,55
123193,José Alberto Fogaça de Medeiros,1947-01-13,1947-01-13,http://www.camara.gov.br/internet/deputado/bandep/131966.jpg,"Deputado Federal, 1983-1987, RS, PMDB. Dt. Posse: 01/02/1983; Deputado Federal, 2015-2019, RS, PMDB. Dt. Posse: 12/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123193&tipo=0,JOSÉ FOGAÇA,PMDB,RS,55
161652,José Nobre Guimarães,1959-02-13,1959-02-13,http://www.camara.gov.br/internet/deputado/bandep/141470.jpg,"Deputado Federal, 2007-2011, CE, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, CE, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, CE, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=161652&tipo=0,JOSÉ GUIMARÃES,PT,CE,55
108256,José Mentor Guilherme de Mello Netto,1948-09-30,1948-09-30,http://www.camara.gov.br/internet/deputado/bandep/74275.jpg,"Deputado Federal, 2003-2007, SP, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108256&tipo=0,JOSÉ MENTOR,PT,SP,55
189049,José Nunes Soares,1950-12-18,1950-12-18,http://www.camara.gov.br/internet/deputado/bandep/160619.jpg,"Deputado Federal, 2011-2015, BA, DEM. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189049&tipo=0,JOSÉ NUNES,PSD,BA,55
108263,José Otávio Germano,1962-04-21,1962-04-21,http://www.camara.gov.br/internet/deputado/bandep/74395.jpg,"Deputado Federal, 2003-2007, RS, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RS, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108263&tipo=0,JOSÉ OTÁVIO GERMANO,PP,RS,55
97695,José Benito Priante Júnior,1963-12-02,1963-12-02,http://www.camara.gov.br/internet/deputado/bandep/74079.jpg,"Deputado Federal, 1995-1999, PA, PMDB. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, PA, PMDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, PA, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, PA, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97695&tipo=0,JOSÉ PRIANTE,PMDB,PA,55
104758,José Reinaldo Carneiro Tavares,1939-03-19,1939-03-19,http://www.camara.gov.br/internet/deputado/bandep/73714.jpg,"Deputado Federal, 1991-1995, MA, PFL; Deputado Federal, 2015-2019, MA, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=104758&tipo=0,JOSÉ REINALDO,PSB,MA,55
97807,José Alves Rocha,1948-08-18,1948-08-18,http://www.camara.gov.br/internet/deputado/bandep/74554.jpg,"Deputado Federal, 1995-1999, BA, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, BA, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, BA, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, BA, PFL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, BA, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97807&tipo=0,JOSÉ ROCHA,PR,BA,55
189150,Jose Luiz Stédile,1957-08-11,1957-08-11,http://www.camara.gov.br/internet/deputado/bandep/160607.jpg,"Deputado Federal, 2011-2015, RS, PSB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189150&tipo=0,JOSE STÉDILE,PSB,RS,55
195967,Josiniane Braga Nunes,2016-10-05,2016-10-05,http://www.camara.gov.br/internet/deputado/bandep/114941.jpg,"Deputada Federal, 2015-2019, TO, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195967&tipo=0,JOSI NUNES,PMDB,TO,55
107559,Josias Gomes da Silva,1956-10-14,1956-10-14,http://www.camara.gov.br/internet/deputado/bandep/74141.jpg,"Deputado Federal, 2003-2007, BA, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, BA, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107559&tipo=0,JOSIAS GOMES,PT,BA,55
100037,Josué Bengtson,1944-05-27,1944-05-27,http://www.camara.gov.br/internet/deputado/bandep/74351.jpg,"Deputado Federal, 1999-2003, PA, PTB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, PA, PTB. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, PA, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100037&tipo=0,JOSUÉ BENGTSON,PTB,PA,55
97841,Jovair de Oliveira Arantes,1951-06-04,1951-06-04,http://www.camara.gov.br/internet/deputado/bandep/73666.jpg,"Deputado Federal, 1995-1999, GO, PSDB. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, GO, PSDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, GO, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PTB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97841&tipo=0,JOVAIR ARANTES,PTB,GO,55
195808,Joziane Araujo Nascimento Rocha,,,http://www.camara.gov.br/internet/deputado/bandep/178851.jpg,"Deputada Federal, 2015-2019, AP, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195808&tipo=0,JOZI ARAÚJO,PTN,AP,55
195874,Julia Maria Godinho da Cruz Marinho,2016-11-04,2016-11-04,http://www.camara.gov.br/internet/deputado/bandep/67312.jpg,"Deputada Federal, 2015-2019, PA, PSC. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195874&tipo=0,JÚLIA MARINHO,PSC,PA,55
161572,Julião Amin Castro,1946-10-01,1946-10-01,http://www.camara.gov.br/internet/deputado/bandep/141474.jpg,"Deputado Federal, 2007-2011, MA, PDT. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, MA, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=161572&tipo=0,JULIÃO AMIN,PDT,MA,55
101708,Júlio César de Carvalho Lima,1948-08-25,1948-08-25,http://www.camara.gov.br/internet/deputado/bandep/74317.jpg,"Deputado Federal, 1995-1999, PI, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 2003-2007, PI, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PI, PFL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PI, DEM. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PI, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101708&tipo=0,JÚLIO CESAR,PSD,PI,55
100717,Júlio César Delgado,1966-11-18,1966-11-18,http://www.camara.gov.br/internet/deputado/bandep/73586.jpg,"Deputado Federal, 1999-2000, MG, PMDB. Dt. Posse: 02/09/1999; Deputado Federal, 2003-2007, MG, PPS. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PSB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PSB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100717&tipo=0,JÚLIO DELGADO,PSB,MG,55
108319,Julio Luiz Baptista Lopes,1959-04-06,1959-04-06,http://www.camara.gov.br/internet/deputado/bandep/74253.jpg,"Deputado Federal, 2003-2007, RJ, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, RJ, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108319&tipo=0,JULIO LOPES,PP,RJ,55
195847,Antonio da Cruz Filgueira Junior,2016-02-03,2016-02-03,http://www.camara.gov.br/internet/deputado/bandep/178885.jpg,"Deputado Federal, 2015-2019, MA, PEN. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195847&tipo=0,JUNIOR MARRECA,PEN,MA,55
195848,Jose Juscelino Dos Santos Rezende Filho,2016-06-11,2016-06-11,http://www.camara.gov.br/internet/deputado/bandep/178886.jpg,"Deputado Federal, 2015-2019, MA, PRP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195848&tipo=0,JUSCELINO FILHO,DEM,MA,55
99469,Jutahy Magalhães Júnior,1955-10-14,1955-10-14,http://www.camara.gov.br/internet/deputado/bandep/74570.jpg,"Deputado Federal, 1983-1987, BA, PDS. Dt. Posse: 01/02/1983; Deputado Federal (Constituinte), 1987-1991, BA, PMDB. Dt. Posse: 01/02/1987; Deputado Federal (Congresso Revisor), 1991-1995, BA, PSDB. Dt. Posse: 01/02/1991; Deputado Federal, 1999-2003, BA, PSDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, BA, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, BA, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, BA, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99469&tipo=0,JUTAHY JUNIOR,PSDB,BA,55
195883,Kaio Cesar de Moura Manicoba Novaes Ferraz,,,http://www.camara.gov.br/internet/deputado/bandep/178918.jpg,"Deputado Federal, 2015-2019, PE, PHS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195883&tipo=0,KAIO MANIÇOBA,PMDB,PE,55
189168,Iolanda Keiko Miashiro Ota,1956-09-28,1956-09-28,http://www.camara.gov.br/internet/deputado/bandep/160659.jpg,"Deputada Federal, 2011-2015, SP, PSB. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, SP, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189168&tipo=0,KEIKO OTA,PSB,SP,55
181053,Laercio José de Oliveira,1959-04-15,1959-04-15,http://www.camara.gov.br/internet/deputado/bandep/151208.jpg,"Deputado Federal, 2007-2011, SE, PSDB. Dt. Posse: 12/08/2008; Deputado Federal, 2011-2015, SE, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SE, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=181053&tipo=0,LAERCIO OLIVEIRA,SD,SE,55
160161,Laerte Rodrigues Bessa,1954-05-01,1954-05-01,http://www.camara.gov.br/internet/deputado/bandep/141478.jpg,"Deputado Federal, 2007-2011, DF, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, DF, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160161&tipo=0,LAERTE BESSA,PR,DF,55
195856,Laudivio Alvarenga Carvalho,,,http://www.camara.gov.br/internet/deputado/bandep/178894.jpg,"Deputado Federal, 2015-2019, MG, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195856&tipo=0,LAUDIVIO CARVALHO,SD,MG,55
98770,Maria Laura Monteza de Souza Carneiro,1963-05-01,1963-05-01,http://www.camara.gov.br/internet/deputado/bandep/74856.jpg,"Deputada Federal, 1995-1999, RJ, PP. Dt. Posse: 01/02/1995; Deputada Federal, 1999-2003, RJ, PFL. Dt. Posse: 01/02/1999; Deputada Federal, 2003-2007, RJ, PFL. Dt. Posse: 01/02/2003; Deputada Federal, 2015-2019, RJ, PTB. Dt. Posse: 27/10/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98770&tipo=0,LAURA CARNEIRO,PMDB,RJ,55
160353,Lázaro Botelho Martins,1947-02-11,1947-02-11,http://www.camara.gov.br/internet/deputado/bandep/141480.jpg,"Deputado Federal, 2007-2011, TO, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, TO, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, TO, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160353&tipo=0,LÁZARO BOTELHO,PP,TO,55
195791,Leandre Dal Ponte,,,http://www.camara.gov.br/internet/deputado/bandep/178832.jpg,"Deputada Federal, 2015-2019, PR, PV. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195791&tipo=0,LEANDRE,PV,PR,55
160660,Welington Coimbra,1954-06-21,1954-06-21,http://www.camara.gov.br/internet/deputado/bandep/141562.jpg,"Deputado Federal, 2007-2011, ES, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, ES, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, ES, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160660&tipo=0,LELO COIMBRA,PMDB,ES,55
195786,Leonardo Cunha de Brito,,,http://www.camara.gov.br/internet/deputado/bandep/178825.jpg,"Deputado Federal, 2015-2019, AC, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195786&tipo=0,LEO DE BRITO,PT,AC,55
107537,José Leonardo Costa Monteiro,1951-10-09,1951-10-09,http://www.camara.gov.br/internet/deputado/bandep/74156.jpg,"Deputado Federal, 2003-2007, MG, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107537&tipo=0,LEONARDO MONTEIRO,PT,MG,55
108345,Leonardo Carneiro Monteiro Picciani,1979-11-06,1979-11-06,http://www.camara.gov.br/internet/deputado/bandep/74254.jpg,"Deputado Federal, 2003-2007, RJ, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108345&tipo=0,LEONARDO PICCIANI,PMDB,RJ,55
161389,Leonardo Lemos Barros Quintão,1975-04-01,1975-04-01,http://www.camara.gov.br/internet/deputado/bandep/141482.jpg,"Deputado Federal, 2007-2011, MG, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=161389&tipo=0,LEONARDO QUINTÃO,PMDB,MG,55
101665,José Leônidas de Menezes Cristino,1957-06-03,1957-06-03,http://www.camara.gov.br/internet/deputado/bandep/74299.jpg,"Deputado Federal, 1995-1999, CE, PSDB. Dt. Posse: 01/02/1995; Deputado Federal, 2003-2004, CE, PPS. Dt. Posse: 01/02/2003; Deputado Federal, 2015-2019, CE, PROS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101665&tipo=0,LEÔNIDAS CRISTINO,PDT,CE,55
189119,Leopoldo Costa Meyer,1949-11-29,1949-11-29,http://www.camara.gov.br/internet/deputado/bandep/160663.jpg,"Deputado Federal, 2011-2015, PR, PSB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PR, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189119&tipo=0,LEOPOLDO MEYER,PSB,PR,55
99879,Lincoln Diniz Portela,1953-11-03,1953-11-03,http://www.camara.gov.br/internet/deputado/bandep/74585.jpg,"Deputado Federal, 1999-2003, MG, PST. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, MG, PSL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99879&tipo=0,LINCOLN PORTELA,PRB,MG,55
160561,Lindomar Barbosa Alves,1969-10-18,1969-10-18,http://www.camara.gov.br/internet/deputado/bandep/141483.jpg,"Deputado Federal, 2007-2011, RO, PV. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RO, PV. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RO, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160561&tipo=0,LINDOMAR GARÇON,PRB,RO,55
108355,Antonio Adolpho Lobbe Neto,1957-06-18,1957-06-18,http://www.camara.gov.br/internet/deputado/bandep/74277.jpg,"Deputado Federal, 2003-2007, SP, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, SP, PSDB. Dt. Posse: 03/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108355&tipo=0,LOBBE NETO,PSDB,SP,55
195840,Lucas de Castro Santos,2016-08-04,2016-08-04,http://www.camara.gov.br/internet/deputado/bandep/178879.jpg,"Deputado Federal, 2015-2019, GO, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195840&tipo=0,LUCAS VERGILIO,SD,GO,55
189109,Luciana Barbosa de Oliveira Santos,1965-12-29,1965-12-29,http://www.camara.gov.br/internet/deputado/bandep/160628.jpg,"Deputada Federal, 2011-2015, PE, PCdoB. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, PE, PCdoB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189109&tipo=0,LUCIANA SANTOS,PCdoB,PE,55
195897,Luciano Ducci,,,http://www.camara.gov.br/internet/deputado/bandep/178931.jpg,"Deputado Federal, 2015-2019, PR, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195897&tipo=0,LUCIANO DUCCI,PSB,PR,55
195922,Lucio Antonio Mosquini,,,http://www.camara.gov.br/internet/deputado/bandep/178954.jpg,"Deputado Federal, 2015-2019, RO, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195922&tipo=0,LUCIO MOSQUINI,PMDB,RO,55
160013,Lúcio Dutra Vale,1972-12-27,1972-12-27,http://www.camara.gov.br/internet/deputado/bandep/141484.jpg,"Deputado Federal, 2007-2011, PA, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PA, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160013&tipo=0,LÚCIO VALE,PR,PA,55
189050,Lúcio Quadros Vieira Lima,1962-11-19,1962-11-19,http://www.camara.gov.br/internet/deputado/bandep/94931.jpg,"Deputado Federal, 2011-2015, BA, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189050&tipo=0,LUCIO VIEIRA LIMA,PMDB,BA,55
99312,Luis Carlos Heinze,1950-09-14,1950-09-14,http://www.camara.gov.br/internet/deputado/bandep/73483.jpg,"Deputado Federal, 1999-2003, RS, PPB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, RS, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RS, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99312&tipo=0,LUIS CARLOS HEINZE,PP,RS,55
189087,Luis Henrique de Oliveira Resende,1971-07-23,1971-07-23,http://www.camara.gov.br/internet/deputado/bandep/160510.jpg,"Deputado Federal, 2011-2015, MG, PTdoB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PTdoB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189087&tipo=0,LUIS TIBÉ,PTdoB,MG,55
160150,Luiz Carlos Ghiorzzi Busato,1948-11-06,1948-11-06,http://www.camara.gov.br/internet/deputado/bandep/141485.jpg,"Deputado Federal, 2007-2011, RS, PTB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160150&tipo=0,LUIZ CARLOS BUSATO,PTB,RS,55
97911,Luiz Carlos Jorge Hauly,1950-10-08,1950-10-08,http://www.camara.gov.br/internet/deputado/bandep/73778.jpg,"Deputado Federal (Congresso Revisor), 1991-1995, PR, PMDB. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, PR, PP. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, PR, PSDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, PR, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PR, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PR, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PR, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97911&tipo=0,LUIZ CARLOS HAULY,PSDB,PR,55
195785,Luiz Carlos Ramos,2016-08-06,2016-08-06,http://www.camara.gov.br/internet/deputado/bandep/178802.jpg,"Deputado Federal, 2015-2019, RJ, PSDC. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195785&tipo=0,LUIZ CARLOS RAMOS,PTN,RJ,55
195923,Luiz Claudio Pereira Alves,,,http://www.camara.gov.br/internet/deputado/bandep/178955.jpg,"Deputado Federal, 2015-2019, RO, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195923&tipo=0,LUIZ CLÁUDIO,PR,RO,55
109000,Luiz Albuquerque Couto,1945-02-13,1945-02-13,http://www.camara.gov.br/internet/deputado/bandep/74041.jpg,"Deputado Federal, 2003-2007, PB, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PB, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PB, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109000&tipo=0,LUIZ COUTO,PT,PB,55
162149,Luiz Fernando Ramos Faria,1957-09-12,1957-09-12,http://www.camara.gov.br/internet/deputado/bandep/141487.jpg,"Deputado Federal, 2007-2011, MG, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=162149&tipo=0,LUIZ FERNANDO FARIA,PP,MG,55
195952,Luiz Lauro Ferreira Filho,2016-10-06,2016-10-06,http://www.camara.gov.br/internet/deputado/bandep/178982.jpg,"Deputado Federal, 2015-2019, SP, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195952&tipo=0,LUIZ LAURO FILHO,PSB,SP,55
193051,Luiz Hiloshi Nishimori,1949-04-09,1949-04-09,http://www.camara.gov.br/internet/deputado/bandep/162332.jpg,"Deputado Federal, 2011-2015, PR, PSDB. Dt. Posse: 08/02/2011; Deputado Federal, 2015-2019, PR, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193051&tipo=0,LUIZ NISHIMORI,PR,PR,55
99589,Luiz Sérgio Nóbrega de Oliveira,1958-04-09,1958-04-09,http://www.camara.gov.br/internet/deputado/bandep/74688.jpg,"Deputado Federal, 1999-2003, RJ, PT. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, RJ, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99589&tipo=0,LUIZ SÉRGIO,PT,RJ,55
