id,name,position,start_date,end_date
1c2760f1-0d8f-4357-bb6c-4e617d35ec08,Maria Eagle,Minister for Children,2005-06-17,2006-05-08
f907367c-2241-4d4b-96a3-9271e6218c86,Maria Miller,Minister for Women and Equalities,2012-09-04,
f907367c-2241-4d4b-96a3-9271e6218c86,Maria Miller,"Secretary of State for Culture, Media and Sport",2012-09-04,
ddc105f6-583e-45cb-8245-a49eee241aeb,Mark Durkan,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2010-11-09
4cbb8157-7c61-4fb1-8340-98177e3d08e5,Mark Francois,Minister for Portsmouth,2015-05-11,
4cbb8157-7c61-4fb1-8340-98177e3d08e5,Mark Francois,Minister of State for the Armed Forces,2013-10-07,2015-05-11
4cbb8157-7c61-4fb1-8340-98177e3d08e5,Mark Francois,Vice-Chamberlain of the Household,2010-05-11,2012-09-04
4cbb8157-7c61-4fb1-8340-98177e3d08e5,Mark Francois,Minister of State for Europe,2007-05-29,2010-05-11
c0c266cb-104b-4a88-ad06-e7b3077851ed,Mark Harper,Parliamentary Under Secretary for Constitutional and Political Reform,2010-05-11,2012-09-04
c0c266cb-104b-4a88-ad06-e7b3077851ed,Mark Harper,Minister of State for Immigration,2012-09-04,2014-02-08
481160b6-994d-4fe8-a312-b28c7ed7e21d,Mark Hendrick,member of the European Parliament,,
46b00033-9639-4a69-bb1b-2149caaf44dc,Mark Lancaster,Lord of the Treasury,,
279380f6-587f-4f25-b0ac-74de9a138ce2,Martin O'Neill,Shadow Secretary of State for Defence,1988-06-14,1992-07-18
2148a0c3-5139-4f6f-a565-f10979f1beb0,Mary Creagh,"Shadow Secretary of State for Environment, Food and Rural Affairs",,
f90ef47b-c154-4bdc-af7c-ecebc1383eee,Meg Hillier,Shadow Secretary of State for Energy and Climate Change,2010-10-08,2011-10-07
dbb03568-c37b-4f9f-b34e-f3b51d38df36,Menzies Campbell,Chancellor of the University of St Andrews,2006-01-09,
dbb03568-c37b-4f9f-b34e-f3b51d38df36,Menzies Campbell,Leader of the Liberal Democrats,2006-01-07,2007-10-15
d59e04ea-0ccb-45f4-b38e-a7ddb1bf9dc2,Michael Ancram,Shadow Foreign Secretary,2001-09-18,2005-05-10
d59e04ea-0ccb-45f4-b38e-a7ddb1bf9dc2,Michael Ancram,Shadow Secretary of State for Defence,2005-05-10,2005-12-06
d59e04ea-0ccb-45f4-b38e-a7ddb1bf9dc2,Michael Ancram,Leader of the Conservative Party,2001-09-18,2005-12-06
d59e04ea-0ccb-45f4-b38e-a7ddb1bf9dc2,Michael Ancram,Chairman of the Conservative Party,1998-12-02,2001-06-07
d59e04ea-0ccb-45f4-b38e-a7ddb1bf9dc2,Michael Ancram,Member of the House of Lords,,
f78168c2-730b-44c1-9e64-b3c158e046aa,Michael Fabricant,Lord of the Treasury,2010-05-11,2012-09-04
03c9e793-ddb9-4694-8e2b-96e1440cb5d2,Michael Fallon,Secretary of State for Defence,2014-07-15,
03c9e793-ddb9-4694-8e2b-96e1440cb5d2,Michael Fallon,Minister for Portsmouth,,2014-07-15
9342a9c8-bfcb-400d-9e10-3d039537be5e,Michael Gove,Secretary of State for Education,2010-05-12,2014-07-15
9342a9c8-bfcb-400d-9e10-3d039537be5e,Michael Gove,Parliamentary Secretary to the Treasury,2014-07-15,
9342a9c8-bfcb-400d-9e10-3d039537be5e,Michael Gove,Shadow Secretary of State for Education,2007-07-02,2010-05-11
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,Deputy Prime Minister of the United Kingdom,1995-07-20,1997-05-02
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,First Secretary of State,1995-07-20,1997-05-02
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,"Secretary of State for Business, Innovation and Skills",1992-04-11,1995-07-05
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,Secretary of State for the Environment,1990-11-28,1992-04-11
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,Secretary of State for Defence,1983-01-06,1986-01-07
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,"Shadow Secretary of State for Environment, Food and Rural Affairs",1976-11-19,1979-05-04
de766ed8-8776-43d5-a34b-40de124b2c18,Michael Heseltine,"Shadow Secretary of State for Business, Innovation and Skills",1974-02-28,1976-11-19
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Shadow Chancellor of the Exchequer,2001-09-18,2003-11-06
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Leader of the Conservative Party,2003-11-06,2005-12-06
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Shadow Foreign Secretary,1997-06-12,1999-06-15
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Shadow Home Secretary,1997-05-02,1997-06-11
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Secretary of State for the Home Department,1993-05-27,1997-05-02
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Secretary of State for the Environment,1992-04-11,1993-05-27
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Member of the House of Lords,,
b75b5970-b933-4ae5-9388-9c2323732bf7,Michael Howard,Secretary of State for Employment,1990-01-03,1992-04-11
16c11dfa-2ccb-4d3c-a0d5-f5982032f86a,Michael Lord,Chairman of Ways and Means,1997-05-14,2010-06-08
23176033-aa20-4753-bb2f-8ce98c164ddb,Michael Martin,Speaker of the House of Commons,2000-10-23,2009-06-21
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,"Secretary of State for the Environment, Transport and the Regions",1997-05-02,2003-06-13
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,"Shadow Secretary of State for Environment, Food and Rural Affairs",1996-07-25,1997-05-02
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,Shadow Secretary of State for Transport,1994-10-20,1995-10-19
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,Chancellor of the Duchy of Lancaster,1993-10-21,1994-10-20
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,Shadow Secretary of State for International Development,1992-07-18,1993-10-21
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,Shadow Secretary of State for Work and Pensions,1989-11-02,1992-07-18
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,Shadow Secretary of State for Work and Pensions,1987-07-13,1989-11-02
7f7dcec5-8695-4b06-809f-ff51d98877d8,Michael Meacher,Shadow Secretary of State for Health,1983-10-31,1987-07-13
e88f15fe-72fb-4ff9-a29e-9dd59f78be51,Mickey Brady,Member of the Legislative Assembly of Northern Ireland,,
3c3ced63-9f37-4512-9504-1bc9f3d39d5c,Neil Parish,member of the European Parliament,,
61b114a6-4465-48ba-b644-8a3971382a8b,Nicholas Soames,Secretary of State for Defence,,
61b114a6-4465-48ba-b644-8a3971382a8b,Nicholas Soames,Shadow Secretary of State for Defence,2003-11-06,2005-05-10
61b114a6-4465-48ba-b644-8a3971382a8b,Nicholas Soames,Minister of State for the Armed Forces,1994-06-14,1997-05-02
50b29f21-b0a6-4987-bcf0-2be2d6268c1b,Nick Brown,Chief Whip,2008-10-03,2010-05-11
50b29f21-b0a6-4987-bcf0-2be2d6268c1b,Nick Brown,Labour Chief Whip,2010-05-11,2010-10-07
50b29f21-b0a6-4987-bcf0-2be2d6268c1b,Nick Brown,"Minister of Agriculture, Fisheries and Food",1998-07-27,2001-06-11
50b29f21-b0a6-4987-bcf0-2be2d6268c1b,Nick Brown,Shadow Leader of the House of Commons,1994-05-12,1994-07-21
f5f069df-c60b-4cca-8414-027c9e02d769,Nick Clegg,Deputy Prime Minister of the United Kingdom,2010-05-11,2015-05-08
f5f069df-c60b-4cca-8414-027c9e02d769,Nick Clegg,Lord President of the Council,2010-05-11,2015-05-08
f5f069df-c60b-4cca-8414-027c9e02d769,Nick Clegg,Leader of the Liberal Democrats,2007-12-18,2015-07-16
f5f069df-c60b-4cca-8414-027c9e02d769,Nick Clegg,member of the European Parliament,1999-06-10,2004-06-10
a30851dc-c397-445c-bcb6-3c3e28c33fa8,Nick Herbert,Minister for Policing,,
a30851dc-c397-445c-bcb6-3c3e28c33fa8,Nick Herbert,"Shadow Secretary of State for Environment, Food and Rural Affairs",,
59304800-1d13-4974-bca9-b03d2229f4b3,Nigel Dodds,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2010-09-10
59304800-1d13-4974-bca9-b03d2229f4b3,Nigel Dodds,"Minister of Enterprise, Trade and Investment",2007-05-08,2008-06
c66caca6-b155-4ef6-b8f4-13eef95fddb3,Nigel Evans,Shadow Secretary of State for Wales,2001-06-11,2003-11-11
c66caca6-b155-4ef6-b8f4-13eef95fddb3,Nigel Evans,Chairman of Ways and Means,2010-06-08,2013-09-10
d600cc16-cfb7-4981-8f37-ca806b98b43e,Nigel Jones,Member of the House of Lords,,
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Shadow Home Secretary,1998-06-02,1999-06-15
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Chairman of the Conservative Party,1992-05-11,1994-07-15
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Shadow Secretary of State for Transport,1997-06-11,1998-06-01
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Secretary of State for Employment,1987-06-13,1990-01-03
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Secretary of State for Social Services,1981-09-14,1987-06-13
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Secretary of State for Transport,1981-01-05,1981-09-14
f966006e-e5ba-430a-b458-b28589da24df,Norman Fowler,Shadow Secretary of State for Health,1975-02-18,1976-01-15
554fcd41-a1b7-4235-9d42-75390e951955,Oliver Heald,Solicitor General for England and Wales,2012-09-04,2014-07-14
554fcd41-a1b7-4235-9d42-75390e951955,Oliver Heald,Shadow Leader of the House of Commons,2003-11-11,2005-05-10
554fcd41-a1b7-4235-9d42-75390e951955,Oliver Heald,Shadow Secretary of State for Justice,2007-05-08,2007-07-02
554fcd41-a1b7-4235-9d42-75390e951955,Oliver Heald,Chancellor of the Duchy of Lancaster,2005-12-08,2007-07-02
554fcd41-a1b7-4235-9d42-75390e951955,Oliver Heald,Shadow Secretary of State for Justice,2004-03-15,2007-05-08
4c2cb6c9-d832-4903-b07d-db95fcaef8c3,Oliver Letwin,"Shadow Secretary of State for Environment, Food and Rural Affairs",2005-05-10,2005-12-06
4c2cb6c9-d832-4903-b07d-db95fcaef8c3,Oliver Letwin,Shadow Chancellor of the Exchequer,2003-11-06,2005-05-10
4c2cb6c9-d832-4903-b07d-db95fcaef8c3,Oliver Letwin,Chancellor of the Duchy of Lancaster,2014-07-14,
4c2cb6c9-d832-4903-b07d-db95fcaef8c3,Oliver Letwin,Shadow Home Secretary,2001-09-18,2003-11-06
4c2cb6c9-d832-4903-b07d-db95fcaef8c3,Oliver Letwin,Shadow Chief Secretary to the Treasury,2000-09-26,2001-09-18
1c779600-b281-43c7-bd76-4038ea19f5e3,Oona King,Member of the House of Lords,,
1eac4422-edd6-4518-9cd3-08cbc0e6aa59,Owen Paterson,"Secretary of State for Environment, Food and Rural Affairs",2012-09-04,2014-07-14
1eac4422-edd6-4518-9cd3-08cbc0e6aa59,Owen Paterson,Shadow Secretary of State for Northern Ireland,2007-07-02,2010-05-11
1eac4422-edd6-4518-9cd3-08cbc0e6aa59,Owen Paterson,Secretary of State for Northern Ireland,2010-05-12,2012-09-04
831d1b88-047f-4073-9dde-405a24a2ab37,Paddy Ashdown,High Representative for Bosnia and Herzegovina,2002-05-27,2006-05-30
831d1b88-047f-4073-9dde-405a24a2ab37,Paddy Ashdown,Leader of the Liberal Democrats,1988-07-16,1999-08-11
d0eaf0e2-508e-4a1e-b1b6-2ffbf904ae44,Pat Doherty,Vice-President of Sinn Féin,1988,2009
d0eaf0e2-508e-4a1e-b1b6-2ffbf904ae44,Pat Doherty,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2012-06
02571a0d-b8ef-4450-af30-0f06727331ec,Pat McFadden,"Shadow Secretary of State for Business, Innovation and Skills",,
dd386d63-2747-4bea-bda4-60353c2b6bf6,Patrick McLoughlin,Secretary of State for Transport,2012-09-04,
8c7c5aa2-44b0-4a2e-a925-f6f69b1aa85a,Paul Boateng,Chief Secretary to the Treasury,2002-05-29,2005-05-05
8c7c5aa2-44b0-4a2e-a925-f6f69b1aa85a,Paul Boateng,Financial Secretary to the Treasury,2001-06-08,2002-05-28
8c7c5aa2-44b0-4a2e-a925-f6f69b1aa85a,Paul Boateng,Under-Secretary of State for the Home Department,1998-10-27,2001-06-08
5679e5ba-a6c7-48ec-b3bd-2edb8acc1cec,Paul Maskey,Member of the Legislative Assembly of Northern Ireland,,
d9874ca9-b457-45f9-9052-f849381b8ad9,Paul Tyler,Liberal Democrats Chief Whip,1997-05-01,2001-06-07
5c4048e1-5b85-4e1f-a346-1ea9a9b9546f,Peter Brooke,"Secretary of State for Culture, Media and Sport",1992-09-22,1994-07-20
5c4048e1-5b85-4e1f-a346-1ea9a9b9546f,Peter Brooke,Secretary of State for Northern Ireland,1989-07-24,1992-04-10
5c4048e1-5b85-4e1f-a346-1ea9a9b9546f,Peter Brooke,Paymaster General,1987-07-13,1989-07-24
5c4048e1-5b85-4e1f-a346-1ea9a9b9546f,Peter Brooke,Chairman of the Conservative Party,1987-07-13,1989-07-24
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,Shadow Chancellor of the Exchequer,1997-06-11,1998-06-02
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,Secretary of State for Work and Pensions,1992-04-08,1997-05-02
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,Leader of the Conservative Party,1997-06-11,1999-06-15
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,Shadow Secretary of State for Work and Pensions,1997-05-02,1997-06-11
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,"Secretary of State for Business, Innovation and Skills",1990-07-14,1992-04-11
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,Financial Secretary to the Treasury,1989-07-24,1990-11-28
6a505ea4-70aa-4398-840f-5d068afd22a2,Peter Lilley,Economic Secretary to the Treasury,1987-06-11,1989-07-24
b08de286-5158-4c6d-98a9-7395257803e9,Peter Mandelson,First Secretary of State,2009-06-05,2010-05-11
b08de286-5158-4c6d-98a9-7395257803e9,Peter Mandelson,Lord President of the Council,2009-06-05,2010-05-11
b08de286-5158-4c6d-98a9-7395257803e9,Peter Mandelson,"Secretary of State for Business, Innovation and Skills",2008-10-03,2010-05-11
b08de286-5158-4c6d-98a9-7395257803e9,Peter Mandelson,Member of the House of Lords,,
b08de286-5158-4c6d-98a9-7395257803e9,Peter Mandelson,European Commissioner for Trade,2004-11-22,2008-10-03
b08de286-5158-4c6d-98a9-7395257803e9,Peter Mandelson,Secretary of State for Northern Ireland,1999-10-11,2001-01-24
809a2a10-d0c8-4af6-9d90-fb76b9ef81d0,Philip Dunne,"Minister for Defence Equipment, Support and Technology",,
77c9d15f-98c7-45b4-89a8-6f21ab07157d,Philip Hammond,Secretary of State for Defence,2011-10-14,2014-07-15
77c9d15f-98c7-45b4-89a8-6f21ab07157d,Philip Hammond,Secretary of State for Transport,2010-05-11,2011-10-14
77c9d15f-98c7-45b4-89a8-6f21ab07157d,Philip Hammond,Shadow Chief Secretary to the Treasury,2007-07-02,2010-05-11
77c9d15f-98c7-45b4-89a8-6f21ab07157d,Philip Hammond,Shadow Secretary of State for Work and Pensions,2005-12-06,2007-07-02
77c9d15f-98c7-45b4-89a8-6f21ab07157d,Philip Hammond,Secretary of State for Foreign and Commonwealth Affairs,2014-07-15,
509d1a93-fff9-430e-94ec-c30087678368,Quentin Davies,"Minister for Defence Equipment, Support and Technology",2008-10-05,2010-05-11
509d1a93-fff9-430e-94ec-c30087678368,Quentin Davies,Shadow Secretary of State for Northern Ireland,2001-09-14,2003-11-11
d3edcb30-9f02-49b2-96f0-7864e3e41282,Robert Goodwill,Lord of the Treasury,,
d3edcb30-9f02-49b2-96f0-7864e3e41282,Robert Goodwill,member of the European Parliament,,
7db66b25-0ecc-487d-9e39-8973c65e2b03,Robert Maclennan,Leader of the Liberal Democrats,1988-03-03,1988-07-16
9a6e507c-2c13-4e62-9a57-2a5a232e6678,Rosie Winterton,Chief Whip,2010-10-07,
9a6e507c-2c13-4e62-9a57-2a5a232e6678,Rosie Winterton,Shadow Leader of the House of Commons,2010-05-12,2010-10-07
9a6e507c-2c13-4e62-9a57-2a5a232e6678,Rosie Winterton,Minister of State for Transport,2007-07-28,2008-10-03
d8a5c6af-1f95-4950-b03c-33069604ef23,Sadiq Khan,Shadow Secretary of State for Transport,2010-05-14,2010-10-08
d8a5c6af-1f95-4950-b03c-33069604ef23,Sadiq Khan,Minister of State for Transport,2009-06-08,2010-05-11
d8a5c6af-1f95-4950-b03c-33069604ef23,Sadiq Khan,Shadow Lord Chancellor,2010-10-08,2015-05-11
d8a5c6af-1f95-4950-b03c-33069604ef23,Sadiq Khan,Shadow Secretary of State for Justice,2010-10-08,2015-05-11
d8a5c6af-1f95-4950-b03c-33069604ef23,Sadiq Khan,Minister of State for Communities and Local Government,2008-10-04,2009-06-08
766cc099-ff5a-4149-b183-1a1423fba157,Sammy Wilson,Member of the Legislative Assembly of Northern Ireland,,
484b8345-c2fa-4350-987b-2cc4f29acdc9,Seema Malhotra,Shadow Chief Secretary to the Treasury,2015-09-13,
484b8345-c2fa-4350-987b-2cc4f29acdc9,Seema Malhotra,Parliamentary Private Secretary,,
54decb4f-7363-42bf-8653-34847b88c9d0,Shaun Woodward,Shadow Secretary of State for Northern Ireland,2010-05-11,2011-10-07
54decb4f-7363-42bf-8653-34847b88c9d0,Shaun Woodward,Secretary of State for Northern Ireland,2007-06-28,2010-05-11
d56e93bb-d182-44e0-a706-957ae0c974da,Simon Burns,Minister of State for Transport,2012-09-04,2013-10-04
245968e3-b37c-48d8-83ce-e75d43eaf63e,Stephen Timms,Financial Secretary to the Treasury,2008-10-05,2010-05-11
245968e3-b37c-48d8-83ce-e75d43eaf63e,Stephen Timms,Minister of State for Competitiveness,2007-07-12,2010-05-11
245968e3-b37c-48d8-83ce-e75d43eaf63e,Stephen Timms,Chief Secretary to the Treasury,2006-05-05,2007-06-28
249a7b78-c4e1-42c7-9e8e-cd035902c431,Stephen Twigg,Shadow Secretary of State for Education,2011-10-07,2013-10-07
249a7b78-c4e1-42c7-9e8e-cd035902c431,Stephen Twigg,Leader of the House of Commons,2001-06-11,2002-05-29
770cea36-d62b-412a-bdd1-4e9364f54830,Stuart Andrew,Member of Parliament for Pudsey,2010-05-06,
c958586a-ea2d-4af9-b463-ae17c898ef73,Susan Kramer,Member of the House of Lords,,
c958586a-ea2d-4af9-b463-ae17c898ef73,Susan Kramer,Minister of State for Transport,2013-10-07,2015-05-08
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Secretary of State for the Home Department,2010-05-11,
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Minister for Women and Equalities,2010-05-11,2012-09-04
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Secretary of State for Work and Pensions,,
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Shadow Leader of the House of Commons,2005-12-06,2009-01-19
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,"Shadow Secretary of State for Culture, Media and Sport",2004-06-14,2005-12-06
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Shadow Secretary of State for the Family,,
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Shadow Secretary of State for Transport,,
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Chairman of the Conservative Party,2002-07-23,2003-11-06
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,Shadow Secretary of State for Work and Pensions,2009-01-19,2010-05-11
f0e95251-affb-4cc6-a15c-18f99137f589,Theresa May,"Shadow Secretary of State for Environment, Food and Rural Affairs",2003-11-06,2004-06-14
509c288f-d211-422b-8874-0256e18cad2c,Theresa Villiers,member of the European Parliament,,
509c288f-d211-422b-8874-0256e18cad2c,Theresa Villiers,Shadow Chief Secretary to the Treasury,,
509c288f-d211-422b-8874-0256e18cad2c,Theresa Villiers,Shadow Secretary of State for Transport,,
509c288f-d211-422b-8874-0256e18cad2c,Theresa Villiers,Minister of State for Transport,,
509c288f-d211-422b-8874-0256e18cad2c,Theresa Villiers,Secretary of State for Northern Ireland,,
e6fdbe78-7860-4b09-a6a2-1a36e476233c,Thomas McAvoy,Treasurer of the Household,2008-10-05,2010-05-11
e6fdbe78-7860-4b09-a6a2-1a36e476233c,Thomas McAvoy,Comptroller of the Household,1997-05-02,2008-10-05
393fb4c3-0951-4a68-9f39-0bd1259e4cb7,Tim Farron,Leader of the Liberal Democrats,2015-07-16,
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,"Secretary of State for Business, Innovation and Skills",,
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,"Shadow Secretary of State for Environment, Food and Rural Affairs",2004-03-15,2005-05-06
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,Shadow Secretary of State for Health,2003-11-11,2004-03-15
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,"Shadow Secretary of State for Business, Innovation and Skills",2002-07-23,2003-11-11
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,"Shadow Secretary of State for Culture, Media and Sport",2001-09-18,2002-07-23
beaab9b4-7dd7-43a1-9339-3b8e3b442514,Tim Yeo,"Minister of Agriculture, Fisheries and Food",1997-12,2001-09-18
76b0bb73-d248-4a5b-b2ea-23c7a7569dd7,Tom Elliott,Member of the Legislative Assembly of Northern Ireland,,
76b0bb73-d248-4a5b-b2ea-23c7a7569dd7,Tom Elliott,Leader of the Ulster Unionist Party,,
1bade13c-affd-485f-9b52-df22ee76aa3b,Tom King,Secretary of State for Defence,1989-07-24,1992-04-11
1bade13c-affd-485f-9b52-df22ee76aa3b,Tom King,Secretary of State for Northern Ireland,1985-09-03,1989-07-24
1bade13c-affd-485f-9b52-df22ee76aa3b,Tom King,Secretary of State for Employment,1983-10-16,1985-09-02
1bade13c-affd-485f-9b52-df22ee76aa3b,Tom King,Secretary of State for Transport,1983-06-11,1983-10-16
1bade13c-affd-485f-9b52-df22ee76aa3b,Tom King,Secretary of State for the Environment,1983-01-06,1983-06-11
1bade13c-affd-485f-9b52-df22ee76aa3b,Tom King,Shadow Secretary of State for Energy and Climate Change,1976-11-19,1979-05-04
7f40e896-bd3b-441e-8fd5-4f61d7224c31,Tom Watson,Parliamentary Secretary,2008-01-25,2009-06-05
7f40e896-bd3b-441e-8fd5-4f61d7224c31,Tom Watson,Parliamentary Under-Secretary of State,2006-05-05,""
09ac3392-082d-463a-bee6-6b2b8afc2b41,Tristram Hunt,Shadow Secretary of State for Education,2013-10-07,2015-09-12
6708cd85-0c00-46fd-8109-cd3fae02545f,Vernon Coaker,Shadow Secretary of State for Defence,2013-10-07,
6708cd85-0c00-46fd-8109-cd3fae02545f,Vernon Coaker,Shadow Secretary of State for Northern Ireland,2011-10-07,2013-10-07
4441ef84-830e-4945-bb94-121cbf151b3b,Vincent Cable,"Secretary of State for Business, Innovation and Skills",2010-05-12,2015-05-11
4441ef84-830e-4945-bb94-121cbf151b3b,Vincent Cable,Leader of the Liberal Democrats,2007-10-15,2007-12-18
c6cc7ab1-6229-49cc-a571-c054eff13458,Virginia Bottomley,Member of the House of Lords,,
c6cc7ab1-6229-49cc-a571-c054eff13458,Virginia Bottomley,"Secretary of State for Culture, Media and Sport",1995-07-05,1997-05-02
c6cc7ab1-6229-49cc-a571-c054eff13458,Virginia Bottomley,Secretary of State for Health,1992-04-09,1995-07-05
c6cc7ab1-6229-49cc-a571-c054eff13458,Virginia Bottomley,Secretary of State for Health,1989-10-28,1992-04-09
b9d577bd-f12e-452c-b6de-6b39de1121f8,Wayne David,Minister of State for Europe,2010-10-11,2011-10-07
b9d577bd-f12e-452c-b6de-6b39de1121f8,Wayne David,member of the European Parliament,,
8be5abce-a899-446f-8b5e-59f9f519ee9b,William Hague,First Secretary of State,2010-05-12,2015-05-08
8be5abce-a899-446f-8b5e-59f9f519ee9b,William Hague,Secretary of State for Foreign and Commonwealth Affairs,2010-05-12,2014-07-14
8be5abce-a899-446f-8b5e-59f9f519ee9b,William Hague,Shadow Foreign Secretary,2005-12-06,2010-05-11
8be5abce-a899-446f-8b5e-59f9f519ee9b,William Hague,Secretary of State for Wales,1995-07-05,1997-05-02
8be5abce-a899-446f-8b5e-59f9f519ee9b,William Hague,Leader of the Conservative Party,1997-06-19,2001-09-13
8be5abce-a899-446f-8b5e-59f9f519ee9b,William Hague,Leader of the House of Commons,2014-07-15,2015-05-08
2235c51b-63c8-4261-be64-87cbce9a3011,Yvette Cooper,Shadow Home Secretary,2011-01-20,
2235c51b-63c8-4261-be64-87cbce9a3011,Yvette Cooper,Shadow Foreign Secretary,2010-10-08,2011-01-20
2235c51b-63c8-4261-be64-87cbce9a3011,Yvette Cooper,Shadow Minister for Women and Equalities,2010-05-11,2013-10-07
2235c51b-63c8-4261-be64-87cbce9a3011,Yvette Cooper,Shadow Secretary of State for Work and Pensions,2010-05-11,2010-10-08
2235c51b-63c8-4261-be64-87cbce9a3011,Yvette Cooper,Secretary of State for Work and Pensions,2009-06-05,2010-05-11
2235c51b-63c8-4261-be64-87cbce9a3011,Yvette Cooper,Chief Secretary to the Treasury,2008-01-24,2009-06-05
