id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date
0760437424714,M,Moderata samlingspartiet,Jönköpings län,1954,female,Magdalena Andersson,Andersson,Magdalena,Magdalena,http://www.moderat.se/Magdalena_Andersson,magdalena.w.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0760437424714_max.jpg,http://data.riksdagen.se/person/0760437424714,2003-01-01,2006-10-02,2002,,
0771287795114,S,Socialdemokraterna,Västerbottens län,1954,female,Marie-Louise Rönnmark,Rönnmark,Marie-Louise,Marie-Louise,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0771287795114_max.jpg,http://data.riksdagen.se/person/0771287795114,2002-04-02,2002-09-30,1998,,
0891897903314,V,Vänsterpartiet,Skåne läns norra och östra,1954,male,Sven-Erik Sjöstrand,Sjöstrand,Sven-Erik,Sven-Erik,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0891897903314_max.jpg,http://data.riksdagen.se/person/0891897903314,2002-09-30,2006-10-02,2002,,
0891897903314,V,Vänsterpartiet,Skåne läns norra och östra,1954,male,Sven-Erik Sjöstrand,Sjöstrand,Sven-Erik,Sven-Erik,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0891897903314_max.jpg,http://data.riksdagen.se/person/0891897903314,1998-10-05,2002-09-30,1998,,
089057453314,M,Moderata samlingspartiet,Västra Götalands läns södra,1954,male,Ulf Sjösten,Sjösten,Ulf,Ulf,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/089057453314_max.jpg,http://data.riksdagen.se/person/089057453314,2006-10-02,2008-09-29,2006,,
089057453314,M,Moderata samlingspartiet,Västra Götalands läns södra,1954,male,Ulf Sjösten,Sjösten,Ulf,Ulf,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/089057453314_max.jpg,http://data.riksdagen.se/person/089057453314,2002-09-30,2006-10-02,2002,,
0115607185214,FP,Folkpartiet liberalerna ,Kronobergs län,1954,male,Gunnar Nordmark,Nordmark,Gunnar,Gunnar,http://www.folkpartiet.se/nordmark,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115607185214_max.jpg,http://data.riksdagen.se/person/0115607185214,2002-09-30,2006-10-02,2002,,
0148397245014,V,Vänsterpartiet,Västra Götalands läns norra,1954,female,Annica Jonsson,Jonsson,Annica,Annica,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0148397245014_max.jpg,http://data.riksdagen.se/person/0148397245014,2004-05-03,2004-06-04,2002,"",
0251617324715,S,Socialdemokraterna,Västerbottens län,1954,female,Katarina Köhler,Köhler,Katarina,Katarina,http://www.socialdemokraterna.se/katarinakohler,katarina.kohler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251617324715_max.jpg,http://data.riksdagen.se/person/0251617324715,2016-05-01,2018-09-24,2014,,
0251617324715,S,Socialdemokraterna,Västerbottens län,1954,female,Katarina Köhler,Köhler,Katarina,Katarina,http://www.socialdemokraterna.se/katarinakohler,katarina.kohler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251617324715_max.jpg,http://data.riksdagen.se/person/0251617324715,2014-09-29,2015-10-28,2014,,
0251617324715,S,Socialdemokraterna,Västerbottens län,1954,female,Katarina Köhler,Köhler,Katarina,Katarina,http://www.socialdemokraterna.se/katarinakohler,katarina.kohler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251617324715_max.jpg,http://data.riksdagen.se/person/0251617324715,2010-10-04,2014-09-29,2010,,
0251617324715,S,Socialdemokraterna,Västerbottens län,1954,female,Katarina Köhler,Köhler,Katarina,Katarina,http://www.socialdemokraterna.se/katarinakohler,katarina.kohler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251617324715_max.jpg,http://data.riksdagen.se/person/0251617324715,2007-09-01,2007-12-31,2006,Ibrahim Baylan,
0251617324715,S,Socialdemokraterna,Västerbottens län,1954,female,Katarina Köhler,Köhler,Katarina,Katarina,http://www.socialdemokraterna.se/katarinakohler,katarina.kohler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251617324715_max.jpg,http://data.riksdagen.se/person/0251617324715,2006-10-02,2006-10-06,2006,Ibrahim Baylan,
0476457225115,S,Socialdemokraterna,Hallands län,1954,male,Pär Axel Sahlberg,Sahlberg,Pär Axel,Pär Axel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0476457225115_max.jpg,http://data.riksdagen.se/person/0476457225115,2002-09-30,2006-10-02,2002,,
0476457225115,S,Socialdemokraterna,Hallands län,1954,male,Pär Axel Sahlberg,Sahlberg,Pär Axel,Pär Axel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0476457225115_max.jpg,http://data.riksdagen.se/person/0476457225115,1999-04-01,2002-09-30,1998,,
0476457225115,S,Socialdemokraterna,Hallands län,1954,male,Pär Axel Sahlberg,Sahlberg,Pär Axel,Pär Axel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0476457225115_max.jpg,http://data.riksdagen.se/person/0476457225115,1998-10-20,1999-03-31,1998,Ingegerd Sahlström,
0476457225115,S,Socialdemokraterna,Hallands län,1954,male,Pär Axel Sahlberg,Sahlberg,Pär Axel,Pär Axel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0476457225115_max.jpg,http://data.riksdagen.se/person/0476457225115,1998-10-05,1998-10-06,1998,Jörgen Andersson,
0476457225115,S,Socialdemokraterna,Hallands län,1954,male,Pär Axel Sahlberg,Sahlberg,Pär Axel,Pär Axel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0476457225115_max.jpg,http://data.riksdagen.se/person/0476457225115,1994-10-03,1998-10-05,1994,,
0556347007015,V,Vänsterpartiet,Örebro län,1954,male,Peter Pedersen,Pedersen,Peter,Peter,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0556347007015_max.jpg,http://data.riksdagen.se/person/0556347007015,2006-10-02,2010-10-04,2006,,
0556347007015,V,Vänsterpartiet,Örebro län,1954,male,Peter Pedersen,Pedersen,Peter,Peter,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0556347007015_max.jpg,http://data.riksdagen.se/person/0556347007015,2002-09-30,2006-10-02,2002,,
0556347007015,V,Vänsterpartiet,Örebro län,1954,male,Peter Pedersen,Pedersen,Peter,Peter,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0556347007015_max.jpg,http://data.riksdagen.se/person/0556347007015,1998-10-05,2002-09-30,1998,,
0741187745315,S,Socialdemokraterna,Västerbottens län,1954,female,Britta Rådström,Rådström,Britta,Britta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0741187745315_max.jpg,http://data.riksdagen.se/person/0741187745315,2006-10-02,2010-10-04,2006,,2015-07-28
0741187745315,S,Socialdemokraterna,Västerbottens län,1954,female,Britta Rådström,Rådström,Britta,Britta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0741187745315_max.jpg,http://data.riksdagen.se/person/0741187745315,2004-09-14,2006-10-02,2002,,2015-07-28
0741187745315,S,Socialdemokraterna,Västerbottens län,1954,female,Britta Rådström,Rådström,Britta,Britta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0741187745315_max.jpg,http://data.riksdagen.se/person/0741187745315,2003-09-16,2004-06-30,2002,"",2015-07-28
0741187745315,S,Socialdemokraterna,Västerbottens län,1954,female,Britta Rådström,Rådström,Britta,Britta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0741187745315_max.jpg,http://data.riksdagen.se/person/0741187745315,2002-11-14,2003-07-31,2002,"",2015-07-28
0835507837915,V,Vänsterpartiet,Västerbottens län,1954,female,LiseLotte Olsson,Olsson,LiseLotte,LiseLotte,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0835507837915_max.jpg,http://data.riksdagen.se/person/0835507837915,2006-10-02,2010-10-04,2006,,
0965607699115,S,Socialdemokraterna,Västra Götalands läns norra,1954,female,Kerstin Fredriksson,Fredriksson,Kerstin,Kerstin,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0965607699115_max.jpg,http://data.riksdagen.se/person/0965607699115,2003-02-14,2003-03-15,2002,"",
0977557986415,M,Moderata samlingspartiet,Dalarnas län,1954,female,Gunnel Söderberg,Söderberg,Gunnel,Gunnel,http://www.moderat.se/gunnel_soderberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0977557986415_max.jpg,http://data.riksdagen.se/person/0977557986415,2010-01-11,2010-04-05,2006,Patrik Forslund,
0668587997616,KD,Kristdemokraterna,Stockholms kommun,1954,male,Juan Fonseca,Fonseca,Juan,Juan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0668587997616_max.jpg,http://data.riksdagen.se/person/0668587997616,1995-08-01,1998-10-05,1994,,
0668587997616,KD,Kristdemokraterna,Stockholms kommun,1954,male,Juan Fonseca,Fonseca,Juan,Juan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0668587997616_max.jpg,http://data.riksdagen.se/person/0668587997616,1994-10-08,1995-07-31,1994,Mona Sahlin,
0906517990916,M,Moderata samlingspartiet,Skåne läns västra,1954,female,Marie Weibull Kornias,Weibull Kornias,Marie,Marie,http://www.skanemoderaterna.se/marie_weibull_kornias,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0906517990916_max.jpg,http://data.riksdagen.se/person/0906517990916,2006-10-02,2010-10-04,2006,,
093487175616,MP,Miljöpartiet de gröna,"",1954,male,Roy Resare,Resare,Roy,Roy,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/093487175616_max.jpg,http://data.riksdagen.se/person/093487175616,1994-10-03,1998-10-05,1994,,
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,2011-03-28,2011-08-15,2010,Ibrahim Baylan,
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,2006-10-02,2010-10-04,2006,,
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,2002-09-30,2006-10-02,2002,,
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,2001-03-01,2002-09-30,1998,,
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,1999-12-06,2000-03-31,1998,"",
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,1999-03-08,1999-06-14,1998,"",
0115057914316,S,Socialdemokraterna,Västerbottens län,1954,male,Lars Lilja,Lilja,Lars,Lars,http://www.socialdemokraterna.se/larslilja,lars.lilja@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115057914316_max.jpg,http://data.riksdagen.se/person/0115057914316,1995-11-01,1998-10-05,1994,,
0236597884217,S,Socialdemokraterna,Malmö kommun,1954,female,Rose-Marie Carlsson,Carlsson,Rose-Marie,Rose-Marie,"",rose-marie.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0236597884217_max.jpg,http://data.riksdagen.se/person/0236597884217,2011-11-01,2011-12-31,2010,Hillevi Larsson,
0236597884217,S,Socialdemokraterna,Malmö kommun,1954,female,Rose-Marie Carlsson,Carlsson,Rose-Marie,Rose-Marie,"",rose-marie.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0236597884217_max.jpg,http://data.riksdagen.se/person/0236597884217,2009-09-14,2009-10-16,2006,Hillevi Larsson,
0236597884217,S,Socialdemokraterna,Malmö kommun,1954,female,Rose-Marie Carlsson,Carlsson,Rose-Marie,Rose-Marie,"",rose-marie.carlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0236597884217_max.jpg,http://data.riksdagen.se/person/0236597884217,2008-06-09,2009-01-01,2006,Hillevi Larsson,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2005-01-01,2006-10-02,2002,Björn von Sydow,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2004-06-15,2004-12-31,2002,Pär Nuder,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2004-03-08,2004-06-14,2002,"",
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2004-01-19,2004-03-07,2002,Cinnika Beiming,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2003-02-18,2003-08-25,2002,Cinnika Beiming,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2003-01-21,2003-02-17,2002,Mikael Damberg,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2002-10-10,2002-10-20,2002,Pär Nuder,
0228907110117,S,Socialdemokraterna,Stockholms län,1954,female,Mariam Osman Sherifay,Osman Sherifay,Mariam,Mariam,http://www.socialdemokraterna.se/Templates/Parliament____332.aspx,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0228907110117_max.jpg,http://data.riksdagen.se/person/0228907110117,2002-09-30,2002-10-09,2002,Björn von Sydow,
0332067570917,S,Socialdemokraterna,Jämtlands län,1954,female,Berit Andnor,Andnor,Berit,Berit,http://www.socialdemokraterna.se/beritandnor,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0332067570917_max.jpg,http://data.riksdagen.se/person/0332067570917,2006-10-07,2010-10-04,2006,,
0332067570917,S,Socialdemokraterna,Jämtlands län,1954,female,Berit Andnor,Andnor,Berit,Berit,http://www.socialdemokraterna.se/beritandnor,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0332067570917_max.jpg,http://data.riksdagen.se/person/0332067570917,2002-09-30,2002-10-20,2002,,
0332067570917,S,Socialdemokraterna,Jämtlands län,1954,female,Berit Andnor,Andnor,Berit,Berit,http://www.socialdemokraterna.se/beritandnor,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0332067570917_max.jpg,http://data.riksdagen.se/person/0332067570917,1998-10-05,2002-09-30,1998,Margareta Winberg,
0332067570917,S,Socialdemokraterna,Jämtlands län,1954,female,Berit Andnor,Andnor,Berit,Berit,http://www.socialdemokraterna.se/beritandnor,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0332067570917_max.jpg,http://data.riksdagen.se/person/0332067570917,1994-10-03,1998-10-05,1994,,
0488357052317,MP,Miljöpartiet de gröna,Stockholms län,1954,male,Mats Pertoft,Pertoft,Mats,Mats,http://www.mp.se/matspertoft,mats.pertoft@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0488357052317_max.jpg,http://data.riksdagen.se/person/0488357052317,2015-12-11,2016-08-06,2014,Annika Hirvonen Falk,
0488357052317,MP,Miljöpartiet de gröna,Stockholms län,1954,male,Mats Pertoft,Pertoft,Mats,Mats,http://www.mp.se/matspertoft,mats.pertoft@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0488357052317_max.jpg,http://data.riksdagen.se/person/0488357052317,2011-09-15,2014-09-29,2010,,
0488357052317,MP,Miljöpartiet de gröna,Stockholms län,1954,male,Mats Pertoft,Pertoft,Mats,Mats,http://www.mp.se/matspertoft,mats.pertoft@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0488357052317_max.jpg,http://data.riksdagen.se/person/0488357052317,2006-10-02,2010-10-04,2006,,
0634917636517,S,Socialdemokraterna,Västmanlands län,1954,female,Margareta Israelsson,Israelsson,Margareta,Margareta,http://www.socialdemokraterna.se/margaretaisraelsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0634917636517_max.jpg,http://data.riksdagen.se/person/0634917636517,2006-10-02,2010-10-04,2006,,
0634917636517,S,Socialdemokraterna,Västmanlands län,1954,female,Margareta Israelsson,Israelsson,Margareta,Margareta,http://www.socialdemokraterna.se/margaretaisraelsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0634917636517_max.jpg,http://data.riksdagen.se/person/0634917636517,2002-09-30,2006-10-02,2002,,
0634917636517,S,Socialdemokraterna,Västmanlands län,1954,female,Margareta Israelsson,Israelsson,Margareta,Margareta,http://www.socialdemokraterna.se/margaretaisraelsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0634917636517_max.jpg,http://data.riksdagen.se/person/0634917636517,1998-10-05,2002-09-30,1998,,
0634917636517,S,Socialdemokraterna,Västmanlands län,1954,female,Margareta Israelsson,Israelsson,Margareta,Margareta,http://www.socialdemokraterna.se/margaretaisraelsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0634917636517_max.jpg,http://data.riksdagen.se/person/0634917636517,1994-10-03,1998-10-05,1994,,
0694077681517,V,Vänsterpartiet,Västerbottens län,1954,male,Lennart Gustavsson,Gustavsson,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0694077681517_max.jpg,http://data.riksdagen.se/person/0694077681517,2002-09-30,2006-10-02,2002,,
0694077681517,V,Vänsterpartiet,Västerbottens län,1954,male,Lennart Gustavsson,Gustavsson,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0694077681517_max.jpg,http://data.riksdagen.se/person/0694077681517,1998-10-05,2002-09-30,1998,,
0694077681517,V,Vänsterpartiet,Västerbottens län,1954,male,Lennart Gustavsson,Gustavsson,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0694077681517_max.jpg,http://data.riksdagen.se/person/0694077681517,1996-05-09,1996-06-12,1994,Maggi Mikaelsson,
0133767709317,S,Socialdemokraterna,Västra Götalands läns södra,1955,female,Phia Andersson,Andersson,Phia,Phia,http://www.socialdemokraterna.se/phiaandersson,phia.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0133767709317_max.jpg,http://data.riksdagen.se/person/0133767709317,2014-09-29,2018-09-24,2014,,
0133767709317,S,Socialdemokraterna,Västra Götalands läns södra,1955,female,Phia Andersson,Andersson,Phia,Phia,http://www.socialdemokraterna.se/phiaandersson,phia.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0133767709317_max.jpg,http://data.riksdagen.se/person/0133767709317,2010-10-04,2014-09-29,2010,,
0133767709317,S,Socialdemokraterna,Västra Götalands läns södra,1955,female,Phia Andersson,Andersson,Phia,Phia,http://www.socialdemokraterna.se/phiaandersson,phia.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0133767709317_max.jpg,http://data.riksdagen.se/person/0133767709317,2010-04-01,2010-10-04,2006,,
0133767709317,S,Socialdemokraterna,Västra Götalands läns södra,1955,female,Phia Andersson,Andersson,Phia,Phia,http://www.socialdemokraterna.se/phiaandersson,phia.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0133767709317_max.jpg,http://data.riksdagen.se/person/0133767709317,2006-10-02,2010-02-15,2006,,
0155487380917,C,Centerpartiet,Stockholms län,1955,female,Kerstin Lundgren,Lundgren,Kerstin,Kerstin,http://www.centerpartiet.se/kerstin.lundgren,kerstin.lundgren@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0155487380917_max.jpg,http://data.riksdagen.se/person/0155487380917,2014-09-29,2018-09-24,2014,,
0155487380917,C,Centerpartiet,Stockholms län,1955,female,Kerstin Lundgren,Lundgren,Kerstin,Kerstin,http://www.centerpartiet.se/kerstin.lundgren,kerstin.lundgren@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0155487380917_max.jpg,http://data.riksdagen.se/person/0155487380917,2010-10-04,2014-09-29,2010,,
0155487380917,C,Centerpartiet,Stockholms län,1955,female,Kerstin Lundgren,Lundgren,Kerstin,Kerstin,http://www.centerpartiet.se/kerstin.lundgren,kerstin.lundgren@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0155487380917_max.jpg,http://data.riksdagen.se/person/0155487380917,2006-10-02,2010-10-04,2006,,
0155487380917,C,Centerpartiet,Stockholms län,1955,female,Kerstin Lundgren,Lundgren,Kerstin,Kerstin,http://www.centerpartiet.se/kerstin.lundgren,kerstin.lundgren@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0155487380917_max.jpg,http://data.riksdagen.se/person/0155487380917,2002-09-30,2006-10-02,2002,,
0196077326617,C,Centerpartiet,Uppsala län,1955,female,Solveig Zander,Zander,Solveig,Solveig,http://solveigz.blogg.se,solveig.zander@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0196077326617_max.jpg,http://data.riksdagen.se/person/0196077326617,2014-09-29,2018-09-24,2014,,
0196077326617,C,Centerpartiet,Uppsala län,1955,female,Solveig Zander,Zander,Solveig,Solveig,http://solveigz.blogg.se,solveig.zander@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0196077326617_max.jpg,http://data.riksdagen.se/person/0196077326617,2010-10-04,2014-09-29,2010,,
0196077326617,C,Centerpartiet,Uppsala län,1955,female,Solveig Zander,Zander,Solveig,Solveig,http://solveigz.blogg.se,solveig.zander@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0196077326617_max.jpg,http://data.riksdagen.se/person/0196077326617,2006-10-02,2010-10-04,2006,,
0316177736318,FP,Folkpartiet liberalerna ,Kalmar län,1955,male,Sverker Thorén,Thorén,Sverker,Sverker,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0316177736318_max.jpg,http://data.riksdagen.se/person/0316177736318,2002-09-30,2006-10-02,2002,,
0351867771418,M,Moderata samlingspartiet,"",1955,male,Peeter Luksep,Luksep,Peeter,Peeter,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0351867771418_max.jpg,http://data.riksdagen.se/person/0351867771418,1994-10-03,1994-10-07,1994,Margaretha af Ugglas,
0454447556218,L,Liberalerna,Uppsala län,1955,male,Ismail Kamil,Kamil,Ismail,Ismail,"",ismail.kamil@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0454447556218_max.jpg,http://data.riksdagen.se/person/0454447556218,2010-10-04,2014-09-29,2010,,
0447797778718,M,Moderata samlingspartiet,Jönköpings län,1955,male,Sotiris Delis,Delis,Sotiris,Sotiris,"",sotiris.delis@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0447797778718_max.jpg,http://data.riksdagen.se/person/0447797778718,2014-09-29,2018-09-24,2014,,
0499497337518,KD,Kristdemokraterna,Dalarnas län,1955,male,Ulrik Lindgren,Lindgren,Ulrik,Ulrik,http://www.kristdemokraterna.se/ulriklindgren,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0499497337518_max.jpg,http://data.riksdagen.se/person/0499497337518,2002-09-30,2006-10-02,2002,,
0777657837318,KD,Kristdemokraterna,Kalmar län,1955,male,Anders Andersson,Andersson,Anders,Anders,http://andersarena.blogspot.com,anders.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0777657837318_max.jpg,http://data.riksdagen.se/person/0777657837318,2010-10-04,2014-09-29,2010,,
0777657837318,KD,Kristdemokraterna,Kalmar län,1955,male,Anders Andersson,Andersson,Anders,Anders,http://andersarena.blogspot.com,anders.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0777657837318_max.jpg,http://data.riksdagen.se/person/0777657837318,2009-11-01,2010-10-04,2006,,
0777657837318,KD,Kristdemokraterna,Kalmar län,1955,male,Anders Andersson,Andersson,Anders,Anders,http://andersarena.blogspot.com,anders.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0777657837318_max.jpg,http://data.riksdagen.se/person/0777657837318,1998-10-05,1998-10-05,1994,,
0758217192418,KD,Kristdemokraterna,Örebro län,1955,male,Sven Gunnar Persson,Persson,Sven Gunnar,Sven Gunnar,http://www.kristdemokraterna.se/svengunnarpersson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0758217192418_max.jpg,http://data.riksdagen.se/person/0758217192418,2006-10-02,2008-12-31,2006,,
0758217192418,KD,Kristdemokraterna,Örebro län,1955,male,Sven Gunnar Persson,Persson,Sven Gunnar,Sven Gunnar,http://www.kristdemokraterna.se/svengunnarpersson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0758217192418_max.jpg,http://data.riksdagen.se/person/0758217192418,2002-09-30,2006-10-02,2002,,
