id,name,full_name,photo,email,official_website,wikipedia,twitter,source,identifier__parlamento,term,party,area
fernando-negrao,Fernando Negrão,Fernando Mimoso Negrão,http://demo.cratica.org/media/img/deputados/1905.jpg,f.negrao@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1905,http://pt.wikipedia.org/wiki/Fernando_Negr%C3%A3o,"",http://demo.cratica.org/deputados/fernando-negrao/,1905,12,PSD,Braga
fernando-negrao,Fernando Negrão,Fernando Mimoso Negrão,http://demo.cratica.org/media/img/deputados/1905.jpg,f.negrao@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1905,http://pt.wikipedia.org/wiki/Fernando_Negr%C3%A3o,"",http://demo.cratica.org/deputados/fernando-negrao/,1905,11,PSD,Setúbal
fernando-negrao,Fernando Negrão,Fernando Mimoso Negrão,http://demo.cratica.org/media/img/deputados/1905.jpg,f.negrao@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1905,http://pt.wikipedia.org/wiki/Fernando_Negr%C3%A3o,"",http://demo.cratica.org/deputados/fernando-negrao/,1905,10,PSD,Setúbal
fernando-negrao,Fernando Negrão,Fernando Mimoso Negrão,http://demo.cratica.org/media/img/deputados/1905.jpg,f.negrao@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1905,http://pt.wikipedia.org/wiki/Fernando_Negr%C3%A3o,"",http://demo.cratica.org/deputados/fernando-negrao/,1905,9,PSD,Faro
fernando-serrasqueiro,Fernando Serrasqueiro,Fernando Pereira Serrasqueiro,http://demo.cratica.org/media/img/deputados/428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=428,"","",http://demo.cratica.org/deputados/fernando-serrasqueiro/,428,12,PS,Castelo Branco
fernando-serrasqueiro,Fernando Serrasqueiro,Fernando Pereira Serrasqueiro,http://demo.cratica.org/media/img/deputados/428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=428,"","",http://demo.cratica.org/deputados/fernando-serrasqueiro/,428,11,PS,Castelo Branco
fernando-serrasqueiro,Fernando Serrasqueiro,Fernando Pereira Serrasqueiro,http://demo.cratica.org/media/img/deputados/428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=428,"","",http://demo.cratica.org/deputados/fernando-serrasqueiro/,428,10,PS,Castelo Branco
fernando-serrasqueiro,Fernando Serrasqueiro,Fernando Pereira Serrasqueiro,http://demo.cratica.org/media/img/deputados/428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=428,"","",http://demo.cratica.org/deputados/fernando-serrasqueiro/,428,9,PS,Castelo Branco
fernando-serrasqueiro,Fernando Serrasqueiro,Fernando Pereira Serrasqueiro,http://demo.cratica.org/media/img/deputados/428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=428,"","",http://demo.cratica.org/deputados/fernando-serrasqueiro/,428,8,PS,Castelo Branco
fernando-serrasqueiro,Fernando Serrasqueiro,Fernando Pereira Serrasqueiro,http://demo.cratica.org/media/img/deputados/428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=428,"","",http://demo.cratica.org/deputados/fernando-serrasqueiro/,428,7,PS,Castelo Branco
fernando-virgilio-macedo,Fernando Virgílio Macedo,Fernando Virgílio Cabral da Cruz Macedo,http://demo.cratica.org/media/img/deputados/4152.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4152,"","",http://demo.cratica.org/deputados/fernando-virgilio-macedo/,4152,12,PSD,Porto
ferro-rodrigues,Ferro Rodrigues,Eduardo Luís Barreto Ferro Rodrigues,http://demo.cratica.org/media/img/deputados/163.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=163,"","",http://demo.cratica.org/deputados/ferro-rodrigues/,163,12,PS,Lisboa
ferro-rodrigues,Ferro Rodrigues,Eduardo Luís Barreto Ferro Rodrigues,http://demo.cratica.org/media/img/deputados/163.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=163,"","",http://demo.cratica.org/deputados/ferro-rodrigues/,163,10,PS,Lisboa
ferro-rodrigues,Ferro Rodrigues,Eduardo Luís Barreto Ferro Rodrigues,http://demo.cratica.org/media/img/deputados/163.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=163,"","",http://demo.cratica.org/deputados/ferro-rodrigues/,163,9,PS,Lisboa
ferro-rodrigues,Ferro Rodrigues,Eduardo Luís Barreto Ferro Rodrigues,http://demo.cratica.org/media/img/deputados/163.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=163,"","",http://demo.cratica.org/deputados/ferro-rodrigues/,163,8,PS,Leiria
ferro-rodrigues,Ferro Rodrigues,Eduardo Luís Barreto Ferro Rodrigues,http://demo.cratica.org/media/img/deputados/163.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=163,"","",http://demo.cratica.org/deputados/ferro-rodrigues/,163,7,PS,Lisboa
ferro-rodrigues,Ferro Rodrigues,Eduardo Luís Barreto Ferro Rodrigues,http://demo.cratica.org/media/img/deputados/163.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=163,"","",http://demo.cratica.org/deputados/ferro-rodrigues/,163,6,PS,Lisboa
fialho-isaac,Fialho Isaac,Manuel Fialho Isaac,http://demo.cratica.org/media/img/deputados/4353.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4353,"","",http://demo.cratica.org/deputados/fialho-isaac/,4353,12,CDS-PP,Leiria
filipe-lobo-d--avila,Filipe Lobo D' Ávila,Filipe Tiago de Melo Sobral Lobo D' Ávila,http://demo.cratica.org/media/img/deputados/4172.jpg,filipe.avila@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4172,http://pt.wikipedia.org/wiki/Filipe_Lobo_D%27_%C3%81vila,"",http://demo.cratica.org/deputados/filipe-lobo-d--avila/,4172,12,CDS-PP,Santarém
filipe-lobo-d--avila,Filipe Lobo D' Ávila,Filipe Tiago de Melo Sobral Lobo D' Ávila,http://demo.cratica.org/media/img/deputados/4172.jpg,filipe.avila@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4172,http://pt.wikipedia.org/wiki/Filipe_Lobo_D%27_%C3%81vila,"",http://demo.cratica.org/deputados/filipe-lobo-d--avila/,4172,11,CDS-PP,Santarém
filipe-neto-brandao,Filipe Neto Brandão,Carlos Filipe de Andrade Neto Brandão,http://demo.cratica.org/media/img/deputados/1554.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1554,"","",http://demo.cratica.org/deputados/filipe-neto-brandao/,1554,12,PS,Aveiro
filipe-neto-brandao,Filipe Neto Brandão,Carlos Filipe de Andrade Neto Brandão,http://demo.cratica.org/media/img/deputados/1554.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1554,"","",http://demo.cratica.org/deputados/filipe-neto-brandao/,1554,11,PS,Aveiro
francisca-almeida,Francisca Almeida,Maria Francisca Fernandes Almeida,http://demo.cratica.org/media/img/deputados/3942.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3942,"","",http://demo.cratica.org/deputados/francisca-almeida/,3942,12,PSD,Braga
francisca-almeida,Francisca Almeida,Maria Francisca Fernandes Almeida,http://demo.cratica.org/media/img/deputados/3942.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3942,"","",http://demo.cratica.org/deputados/francisca-almeida/,3942,11,PSD,Braga
francisco-gomes,Francisco Gomes,Francisco Manuel Freitas Gomes,http://demo.cratica.org/media/img/deputados/4223.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4223,"","",http://demo.cratica.org/deputados/francisco-gomes/,4223,12,PSD,Madeira
francisco-lopes,Francisco Lopes,Francisco José de Almeida Lopes,http://demo.cratica.org/media/img/deputados/2077.jpg,fl@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2077,http://pt.wikipedia.org/wiki/Francisco_Jos%C3%A9_de_Almeida_Lopes,"",http://demo.cratica.org/deputados/francisco-lopes/,2077,12,PCP,Setúbal
francisco-lopes,Francisco Lopes,Francisco José de Almeida Lopes,http://demo.cratica.org/media/img/deputados/2077.jpg,fl@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2077,http://pt.wikipedia.org/wiki/Francisco_Jos%C3%A9_de_Almeida_Lopes,"",http://demo.cratica.org/deputados/francisco-lopes/,2077,11,PCP,Setúbal
francisco-lopes,Francisco Lopes,Francisco José de Almeida Lopes,http://demo.cratica.org/media/img/deputados/2077.jpg,fl@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2077,http://pt.wikipedia.org/wiki/Francisco_Jos%C3%A9_de_Almeida_Lopes,"",http://demo.cratica.org/deputados/francisco-lopes/,2077,10,PCP,Setúbal
gabriel-cortereal-goucha,Gabriel Côrte-Real Goucha,Gabriel Corte-Real Carvalho Goucha,http://demo.cratica.org/media/img/deputados/1140.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1140,"","",http://demo.cratica.org/deputados/gabriel-cortereal-goucha/,1140,12,PSD,Lisboa
gabriela-canavilhas,Gabriela Canavilhas,Maria Gabriela da Silveira Ferreira Canavilhas,http://demo.cratica.org/media/img/deputados/1851.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1851,"","",http://demo.cratica.org/deputados/gabriela-canavilhas/,1851,12,PS,Braga
gloria-araujo,Glória Araújo,Glória Maria da Silva Araújo,http://demo.cratica.org/media/img/deputados/2107.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2107,"","",http://demo.cratica.org/deputados/gloria-araujo/,2107,12,PS,Porto
gloria-araujo,Glória Araújo,Glória Maria da Silva Araújo,http://demo.cratica.org/media/img/deputados/2107.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2107,"","",http://demo.cratica.org/deputados/gloria-araujo/,2107,11,PS,Porto
gloria-araujo,Glória Araújo,Glória Maria da Silva Araújo,http://demo.cratica.org/media/img/deputados/2107.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2107,"","",http://demo.cratica.org/deputados/gloria-araujo/,2107,10,PS,Porto
graca-mota,Graça Mota,Maria da Graça Gonçalves da Mota,http://demo.cratica.org/media/img/deputados/3948.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3948,"","",http://demo.cratica.org/deputados/graca-mota/,3948,12,PSD,Braga
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,12,PSD,Madeira
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,11,PSD,Madeira
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,10,PSD,Madeira
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,9,PSD,Madeira
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,8,PSD,Madeira
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,7,PSD,Madeira
guilherme-silva,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,http://demo.cratica.org/media/img/deputados/618.jpg,gsilva@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,http://pt.wikipedia.org/wiki/Guilherme_Silva,"",http://demo.cratica.org/deputados/guilherme-silva/,618,6,PSD,Madeira
helder-amaral,Helder Amaral,José Helder do Amaral,http://demo.cratica.org/media/img/deputados/1450.jpg,hamaral@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1450,"",http://twitter.com/helderamaralcds,http://demo.cratica.org/deputados/helder-amaral/,1450,12,CDS-PP,Viseu
helder-amaral,Helder Amaral,José Helder do Amaral,http://demo.cratica.org/media/img/deputados/1450.jpg,hamaral@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1450,"",http://twitter.com/helderamaralcds,http://demo.cratica.org/deputados/helder-amaral/,1450,11,CDS-PP,Viseu
helder-amaral,Helder Amaral,José Helder do Amaral,http://demo.cratica.org/media/img/deputados/1450.jpg,hamaral@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1450,"",http://twitter.com/helderamaralcds,http://demo.cratica.org/deputados/helder-amaral/,1450,10,CDS-PP,Viseu
helder-amaral,Helder Amaral,José Helder do Amaral,http://demo.cratica.org/media/img/deputados/1450.jpg,hamaral@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1450,"",http://twitter.com/helderamaralcds,http://demo.cratica.org/deputados/helder-amaral/,1450,9,CDS-PP,Viseu
helena-pinto,Helena Pinto,Helena Maria Moura Pinto,http://demo.cratica.org/media/img/deputados/2191.jpg,helena.pinto@be.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2191,http://pt.wikipedia.org/wiki/Helena_Pinto,http://twitter.com/HelenaPinto,http://demo.cratica.org/deputados/helena-pinto/,2191,12,BE,Lisboa
helena-pinto,Helena Pinto,Helena Maria Moura Pinto,http://demo.cratica.org/media/img/deputados/2191.jpg,helena.pinto@be.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2191,http://pt.wikipedia.org/wiki/Helena_Pinto,http://twitter.com/HelenaPinto,http://demo.cratica.org/deputados/helena-pinto/,2191,11,BE,Lisboa
helena-pinto,Helena Pinto,Helena Maria Moura Pinto,http://demo.cratica.org/media/img/deputados/2191.jpg,helena.pinto@be.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2191,http://pt.wikipedia.org/wiki/Helena_Pinto,http://twitter.com/HelenaPinto,http://demo.cratica.org/deputados/helena-pinto/,2191,10,BE,Lisboa
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,12,PEV,Setúbal
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,11,PEV,Setúbal
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,10,PEV,Setúbal
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,9,PEV,Setúbal
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,8,PEV,Setúbal
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,7,PEV,Setúbal
heloisa-apolonia,Heloísa Apolónia,Heloísa Augusta Baião de Brito Apolónia,http://demo.cratica.org/media/img/deputados/834.jpg,heloisa.apolonia@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=834,http://pt.wikipedia.org/wiki/Helo%C3%ADsa_Apol%C3%B3nia,http://twitter.com/HeloisaApolonia,http://demo.cratica.org/deputados/heloisa-apolonia/,834,6,PEV,Setúbal
hortense-martins,Hortense Martins,Maria Hortense Nunes Martins,http://demo.cratica.org/media/img/deputados/2225.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2225,"","",http://demo.cratica.org/deputados/hortense-martins/,2225,12,PS,Castelo Branco
hortense-martins,Hortense Martins,Maria Hortense Nunes Martins,http://demo.cratica.org/media/img/deputados/2225.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2225,"","",http://demo.cratica.org/deputados/hortense-martins/,2225,11,PS,Castelo Branco
hortense-martins,Hortense Martins,Maria Hortense Nunes Martins,http://demo.cratica.org/media/img/deputados/2225.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2225,"","",http://demo.cratica.org/deputados/hortense-martins/,2225,10,PS,Castelo Branco
hugo-lopes-soares,Hugo Lopes Soares,Hugo Alexandre Lopes Soares,http://demo.cratica.org/media/img/deputados/4300.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4300,"","",http://demo.cratica.org/deputados/hugo-lopes-soares/,4300,12,PSD,Braga
hugo-velosa,Hugo Velosa,Hugo José Teixeira Velosa,http://demo.cratica.org/media/img/deputados/1537.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1537,"","",http://demo.cratica.org/deputados/hugo-velosa/,1537,12,PSD,Madeira
hugo-velosa,Hugo Velosa,Hugo José Teixeira Velosa,http://demo.cratica.org/media/img/deputados/1537.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1537,"","",http://demo.cratica.org/deputados/hugo-velosa/,1537,11,PSD,Madeira
hugo-velosa,Hugo Velosa,Hugo José Teixeira Velosa,http://demo.cratica.org/media/img/deputados/1537.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1537,"","",http://demo.cratica.org/deputados/hugo-velosa/,1537,10,PSD,Madeira
hugo-velosa,Hugo Velosa,Hugo José Teixeira Velosa,http://demo.cratica.org/media/img/deputados/1537.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1537,"","",http://demo.cratica.org/deputados/hugo-velosa/,1537,9,PSD,Madeira
hugo-velosa,Hugo Velosa,Hugo José Teixeira Velosa,http://demo.cratica.org/media/img/deputados/1537.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1537,"","",http://demo.cratica.org/deputados/hugo-velosa/,1537,8,PSD,Madeira
hugo-velosa,Hugo Velosa,Hugo José Teixeira Velosa,http://demo.cratica.org/media/img/deputados/1537.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1537,"","",http://demo.cratica.org/deputados/hugo-velosa/,1537,7,PSD,Madeira
idalia-salvador-serrao,Idália Salvador Serrão,Idália Maria Marques Salvador Serrão,http://demo.cratica.org/media/img/deputados/2132.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2132,"","",http://demo.cratica.org/deputados/idalia-salvador-serrao/,2132,12,PS,Santarém
idalia-salvador-serrao,Idália Salvador Serrão,Idália Maria Marques Salvador Serrão,http://demo.cratica.org/media/img/deputados/2132.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2132,"","",http://demo.cratica.org/deputados/idalia-salvador-serrao/,2132,11,PS,Santarém
idalia-salvador-serrao,Idália Salvador Serrão,Idália Maria Marques Salvador Serrão,http://demo.cratica.org/media/img/deputados/2132.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2132,"","",http://demo.cratica.org/deputados/idalia-salvador-serrao/,2132,10,PS,Santarém
ines-de-medeiros,Inês de Medeiros,Inês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida,http://demo.cratica.org/media/img/deputados/4064.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4064,http://pt.wikipedia.org/wiki/In%C3%AAs_de_Medeiros,"",http://demo.cratica.org/deputados/ines-de-medeiros/,4064,12,PS,Lisboa
ines-de-medeiros,Inês de Medeiros,Inês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida,http://demo.cratica.org/media/img/deputados/4064.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4064,http://pt.wikipedia.org/wiki/In%C3%AAs_de_Medeiros,"",http://demo.cratica.org/deputados/ines-de-medeiros/,4064,11,PS,Lisboa
ines-teotonio-pereira,Inês Teotónio Pereira,Inês Dória Nóbrega Teotónio Pereira Bourbon Ribeiro,http://demo.cratica.org/media/img/deputados/4428.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4428,"","",http://demo.cratica.org/deputados/ines-teotonio-pereira/,4428,12,CDS-PP,Lisboa
isabel-galrica-neto,Isabel Galriça Neto,Isabel Maria Mousinho de Almeida Galriça Neto,http://demo.cratica.org/media/img/deputados/4096.jpg,isaneto@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4096,"","",http://demo.cratica.org/deputados/isabel-galrica-neto/,4096,12,CDS-PP,Lisboa
isabel-galrica-neto,Isabel Galriça Neto,Isabel Maria Mousinho de Almeida Galriça Neto,http://demo.cratica.org/media/img/deputados/4096.jpg,isaneto@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4096,"","",http://demo.cratica.org/deputados/isabel-galrica-neto/,4096,11,CDS-PP,Lisboa
isabel-moreira,Isabel Moreira,Isabel de Lima Mayer Alves Moreira,http://demo.cratica.org/media/img/deputados/4452.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4452,"","",http://demo.cratica.org/deputados/isabel-moreira/,4452,12,PS,Lisboa
isabel-oneto,Isabel Oneto,Maria Isabel Solnado Porto Oneto,http://demo.cratica.org/media/img/deputados/4133.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4133,"","",http://demo.cratica.org/deputados/isabel-oneto/,4133,12,PS,Porto
isabel-oneto,Isabel Oneto,Maria Isabel Solnado Porto Oneto,http://demo.cratica.org/media/img/deputados/4133.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4133,"","",http://demo.cratica.org/deputados/isabel-oneto/,4133,11,PS,Porto
isabel-santos,Isabel Santos,Maria Isabel Coelho Santos,http://demo.cratica.org/media/img/deputados/2103.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2103,"","",http://demo.cratica.org/deputados/isabel-santos/,2103,12,PS,Porto
isabel-santos,Isabel Santos,Maria Isabel Coelho Santos,http://demo.cratica.org/media/img/deputados/2103.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2103,"","",http://demo.cratica.org/deputados/isabel-santos/,2103,10,PS,Porto
isilda-aguincha,Isilda Aguincha,Maria Isilda Videira Nogueira da Silva Aguincha,http://demo.cratica.org/media/img/deputados/4322.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4322,"","",http://demo.cratica.org/deputados/isilda-aguincha/,4322,12,PSD,Santarém
ivo-oliveira,Ivo Oliveira,Ivo Dinis de Oliveira,http://demo.cratica.org/media/img/deputados/4553.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4553,"","",http://demo.cratica.org/deputados/ivo-oliveira/,4553,12,PS,Vila Real
jacinto-serrao,Jacinto Serrão,Jacinto Serrão de Freitas,http://demo.cratica.org/media/img/deputados/2201.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2201,"","",http://demo.cratica.org/deputados/jacinto-serrao/,2201,12,PS,Madeira
jacinto-serrao,Jacinto Serrão,Jacinto Serrão de Freitas,http://demo.cratica.org/media/img/deputados/2201.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2201,"","",http://demo.cratica.org/deputados/jacinto-serrao/,2201,10,PS,Madeira
